klantnr;Omzet_Sligro;jaar;Categorie2;Segment;Hoofdactiviteit;Key_account_cluster_onderdeel
2429277;142;2023;Cornetto;Leisure;Bowlingcentrum;null
2432049;284;2023;Cornetto;Not supported;Not supported - evenementen;null
244910;33;2023;Heart;Zorgen;Zorglocatie met maaltijdverstrekking;null
245170;295;2023;Heart;Sporten;Voetbal;null
245757;106;2025;Solero;Eten;Restaurant - social dining;null
246050;71;2024;Solero;Sporten;Voetbal;null
246448;165;2024;Heart;Sporten;Voetbal;null
246522;113;2024;Cornetto;Sporten;Voetbal;null
246596;35;2025;Solero;Sporten;Voetbal;null
246796;66;2024;Heart;Sporten;Voetbal;null
246840;33;2025;Heart;Sporten;Voetbal;null
246922;66;2025;Heart;Sporten;Voetbal;null
246986;51;2023;Hertog;Sporten;Voetbal;null
246986;35;2023;Solero;Sporten;Voetbal;null
2480604;38;2024;Cornetto;Eten;Restaurant - social dining;null
249528;33;2025;Heart;Leren;Primair onderwijs;null
253261;33;2023;Heart;Leren;Primair onderwijs;null
253544;48;2024;Twister;Leisure;Bioscoop;Kinepolis
253547;99;2024;Heart;Leisure;Bioscoop;Kinepolis
254029;33;2025;Heart;Drinken;Bar/café;null
254324;102;2024;Hertog;Sporten;Voetbal;null
254324;102;2025;Hertog;Sporten;Voetbal;null
254820;106;2024;Solero;Sporten;Voetbal;null
255167;31;2023;Heart RMFK;Sporten;Sporthal/-complex;null
255167;71;2023;Cornetto;Sporten;Sporthal/-complex;null
255866;178;2023;Cornetto;Sporten;Sportlocatie;null
256142;132;2024;Heart;Sporten;Voetbal;null
256142;198;2025;Heart;Sporten;Voetbal;null
256722;99;2024;Heart;Sporten;Sportlocatie;null
256752;25;2023;Hertog;Sporten;Tennis/squash/padel;null
256772;33;2023;Heart;Sporten;Tennis/squash/padel;null
257126;33;2025;Heart;Sporten;Tennis/squash/padel;null
257529;71;2023;Cornetto;Sporten;Tennis/squash/padel;null
257606;35;2024;Solero;Sporten;Voetbal;null
258185;71;2023;Cornetto;Sporten;Sportlocatie;null
258604;75;2025;Cornetto;Eten;Restaurant - social dining;Procent (lid Horecapact, HPG)
260359;98;2023;Heart;Leren;Primair onderwijs;null
2606007;107;2023;Cornetto;Slapen;Camping/camperpark;null
260745;33;2023;Heart;Sporten;Zwembad;null
261088;33;2023;Heart;Eten;Fast food - snacks & frites;null
261421;7703;2024;Heart;Leisure;Speeltuin/-hal;null
261606;33;2023;Heart;Reizen;Benzinestation;Texaco
261716;394;2023;Heart;Leisure;Sauna/thermen;International Wellness Resorts
262836;151;2024;Cornetto;Sporten;Sportlocatie;null
264149;212;2024;Solero;Slapen;Camping/camperpark;Xandrion
264433;66;2025;Heart;Reizen;Benzinestation;De Haan
264621;212;2025;Solero;Reizen;Benzinestation;TANQ+
266116;75;2025;Cornetto;Eten;Restaurant - fast casual;Procent (lid Horecapact, HPG)
266469;339;2025;Cornetto;Eten;Restaurant - social dining;null
266536;230;2025;Heart;Not supported;Not supported - leren;null
267325;296;2024;Heart;Leren;Beroepsonderwijs;null
267715;38;2025;Cornetto;Sporten;Hockey;null
267920;33;2024;Heart;Reizen;Benzinestation;Gemaq
269175;106;2023;Solero;Reizen;Benzinestation;null
269493;198;2025;Heart;Leisure;Speeltuin/-hal;null
269661;71;2023;Cornetto;Sporten;IJs-/skibaan;null
270051;71;2023;Cornetto;Sporten;Tennis/squash/padel;null
271321;33;2024;Heart;Eten;Fast food - overig;null
271417;38;2025;Cornetto;Sporten;Paardensport;null
271514;141;2025;Solero;Reizen;Benzinestation;Gemaq
271660;165;2024;Heart;Werken;Overheid;null
272595;98;2023;Heart;Reizen;Benzinestation;TANQ+
273479;151;2024;Cornetto;Not supported;Not supported - leisure;null
274272;164;2023;Heart;Sporten;Sporthal/-complex;Sportfondsen
2745640;33;2023;Heart;Werken;Dienstverlener;null
274735;33;2025;Heart;Slapen;Camping/camperpark;null
274949;188;2024;Cornetto;Werken;Hoofdkantoor;Vermaat Groep
275216;71;2025;Solero;Slapen;Camping/camperpark;Xandrion
275602;459;2023;Heart;Eten;Restaurant - fast casual;La Place
275952;198;2024;Heart;null;null;null
276325;153;2023;Hertog;Zorgen;Bejaardentehuis/verpleeghuis;null
277212;176;2025;Solero;Reizen;Benzinestation;Gemaq
278024;178;2024;Hertog;Shoppen non food;Tuincentrum;null
2781700;38;2024;Cornetto;Werken;Dienstverlener;null
279309;99;2025;Heart;Sporten;Tennis/squash/padel;null
280789;388;2024;Solero;Leisure;Bioscoop;null
2815252;66;2024;Heart;Werken;Dienstverlener;null
281648;33;2024;Heart;Werken;Dienstverlener;Vermaat Groep
281902;66;2025;Heart;Sporten;Tennis/squash/padel;null
282781;40;2023;Magnum;Sporten;Tennis/squash/padel;Procent (lid Horecapact, HPG)
282781;35;2025;Solero;Sporten;Tennis/squash/padel;Procent (lid Horecapact, HPG)
2831360;113;2025;Cornetto;Werken;Dienstverlener;null
283418;151;2025;Cornetto;Sporten;Tennis/squash/padel;null
283694;33;2023;Heart;Slapen;Camping/camperpark;null
286215;35;2023;Solero;Sporten;Tennis/squash/padel;null
287075;98;2023;Heart;Slapen;Hotel/motel;null
287075;151;2025;Cornetto;Slapen;Hotel/motel;null
290964;25;2023;Hertog;Eten;Fast food - snacks & frites;null
291622;33;2024;Heart;Reizen;Benzinestation;Gemaq
291952;90;2024;Magnum;Eten;Fast food - snacks & frites;null
292021;66;2023;Heart;Eten;Restaurant - fast casual;Xandrion
292241;33;2023;Heart;Sporten;Paardensport;null
293489;230;2023;Heart;Sporten;Golf;Xandrion
300273;36;2023;Cornetto;Slapen;Hotel/motel;Hampshire Hotels
301117;36;2023;Cornetto;null;null;null
302526;151;2024;Cornetto;Leisure;Bioscoop;Pathé
303278;106;2025;Solero;Reizen;Benzinestation;null
303278;25;2025;Hertog;Reizen;Benzinestation;null
304465;226;2025;Cornetto;Shoppen non food;Apotheek/drogist;null
304720;199;2024;Heart;null;null;null
304902;226;2025;Cornetto;Werken;Overheid;Albron
304911;66;2025;Heart;Eten;Lunch/broodjes;null
304991;75;2025;Cornetto;Slapen;Hotel/motel;Horecapact (HPG)
305100;71;2023;Cornetto;Sporten;Tennis/squash/padel;null
305116;38;2024;Cornetto;Sporten;Tennis/squash/padel;null
305270;249;2023;Cornetto;Eten;Restaurant - fast casual;null
305424;164;2023;Heart;null;null;null
3055097;226;2025;Cornetto;Eten;Restaurant - fast casual;La Place
305817;38;2025;Cornetto;Eten;Fast food - snacks & frites;null
306048;33;2023;Heart;Sporten;Tennis/squash/padel;null
306261;76;2025;Hertog;null;null;null
308100;337;2023;Twister;Sporten;Zwembad;Sportfondsen
310111;33;2024;Heart;Sporten;Tennis/squash/padel;null
312739;164;2023;Heart;Werken;Hoofdkantoor;null
313145;36;2023;Cornetto;Sporten;Tennis/squash/padel;null
313147;36;2023;Cornetto;Sporten;Sportlocatie;null
314817;71;2023;Solero;Reizen;Benzinestation;Gemaq
315079;33;2024;Heart;null;null;null
318588;151;2024;Cornetto;Sporten;Paardensport;null
318952;36;2023;Cornetto;Zorgen;Zorglocatie;null
320280;38;2025;Cornetto;Sporten;Sportlocatie;null
327856;24;2023;Twister;Not supported;Not supported - leren;null
328715;33;2023;Heart;Eten;Lunch/broodjes;Delifrance
328715;33;2025;Heart;Eten;Lunch/broodjes;Delifrance
3419036;377;2024;Cornetto;Not supported;Not supported - leisure;null
342774;25;2023;Hertog;Leisure;Speeltuin/-hal;null
350537;33;2023;Heart;Eten;Fast food - snacks & frites;FFC
353662;25;2023;Hertog;Zorgen;Bejaardentehuis/verpleeghuis;null
354913;35;2023;Solero;Eten;Restaurant - fast casual;null
355432;141;2024;Solero;Eten;Restaurant - social dining;null
356467;75;2024;Cornetto;Sporten;Sporthal/-complex;null
356467;35;2025;Solero;Sporten;Sporthal/-complex;null
356576;1958;2024;Cornetto;Sporten;Zwembad;Sportfondsen
357172;66;2025;Heart;Eten;Restaurant - social dining;null
357638;99;2024;Heart;Sporten;Golf;null
358438;113;2025;Cornetto;Leisure;Bioscoop;Pathé
358629;198;2024;Heart;Reizen;Benzinestation;TANQ+
359121;132;2024;Heart;Werken;Hoofdkantoor;Grootinkoop (HPG)
359223;33;2025;Heart;Sporten;Voetbal;null
359749;15;2023;Heart RMFK;Eten;Restaurant - social dining;null
360949;48;2024;Twister;Slapen;Camping/camperpark;null
3629281;99;2024;Heart;Eten;Restaurant - fast casual;null
363401;66;2025;Heart;Shoppen food;Viswinkel;null
363966;296;2024;Heart;null;null;null
366006;176;2024;Heart;Leren;Primair onderwijs;null
366365;141;2023;Solero;Werken;Dienstverlener;null
367128;36;2023;Cornetto;Werken;Producent;Appel Catering
3686627;35;2023;Solero;Eten;Restaurant - fast casual;La Place
3690757;36;2023;Cornetto;Zorgen;Zorglocatie;null
369222;35;2023;Solero;Eten;Restaurant - social dining;Horeca Pact Groep
3692260;33;2025;Heart;Slapen;Camping/camperpark;null
370420;24;2023;Twister;null;null;null
370438;38;2025;Cornetto;null;null;null
370969;113;2025;Cornetto;Werken;Dienstverlener;null
371247;102;2025;Hertog;Eten;Restaurant - fast casual;Procent (lid Horecapact, HPG)
372400;24;2023;Twister;Shoppen food;Viswinkel;null
373604;71;2023;Solero;Not supported;Not supported - leisure;Xandrion
373904;226;2024;Cornetto;Werken;Dienstverlener;null
373904;151;2025;Cornetto;Werken;Dienstverlener;null
3748350;878;2023;Magnum;Sporten;Zwembad;null
375129;35;2023;Solero;Werken;Militaire kazerne;Paresto
376109;66;2023;Heart;Sporten;Voetbal;null
376137;212;2025;Solero;Cateraars;Cateraar;Vermaat Groep
3762931;176;2024;Solero;Eten;Restaurant - fast casual;null
376661;33;2023;Heart;null;null;null
376996;25;2025;Hertog;Not supported;Not supported - leisure;null
377233;113;2024;Cornetto;Sporten;Voetbal;null
377331;75;2024;Cornetto;Sporten;Sportlocatie;null
3777430;71;2023;Solero;Eten;Lunch/broodjes;null
378409;106;2024;Solero;Eten;Restaurant - fast casual;null
3790352;746;2023;Cornetto;Slapen;Camping/camperpark;Europarcs
3790525;71;2025;Heart;Eten;Fast food - snacks & frites;null
380123;0;2023;Heart;Slapen;Bungalow-/vakantiepark;null
3803304;33;2024;Heart;Reizen;Benzinestation;Gemaq
3805963;106;2024;Solero;null;null;null
380882;107;2023;Cornetto;Eten;Restaurant - social dining;null
381562;75;2024;Cornetto;null;null;null
385047;452;2025;Cornetto;Slapen;Bungalow-/vakantiepark;Xandrion
386754;212;2025;Solero;Reizen;Benzinestation;De Haan
386995;75;2024;Cornetto;Werken;Overheid;null
387007;131;2023;Heart;Leisure;Bioscoop;Pathé
387044;35;2023;Solero;Eten;Fast food - snacks & frites;null
3880698;846;2023;Solero;Leisure;Speeltuin/-hal;null
388361;33;2023;Heart;Sporten;Paardensport;null
3884353;1269;2025;Solero;Slapen;Bungalow-/vakantiepark;Libéma
389185;33;2024;Heart;Werken;Producent;null
389415;66;2023;Heart;Leisure;Bioscoop;Kinepolis
390467;75;2025;Cornetto;Werken;Overheid;Albron
390878;141;2025;Solero;Zorgen;Zorglocatie;null
391666;33;2024;Heart;Werken;Hoofdkantoor;null
391871;24;2023;Twister;Sporten;Golf;Xandrion
391980;24;2024;Twister;Sporten;Sportlocatie;null
393082;66;2024;Heart;Sporten;Tennis/squash/padel;null
394016;142;2023;Cornetto;Werken;Dienstverlener;SAB catering
3941901;995;2023;Cornetto;Leisure;Dagrecreatie;null
3943480;98;2023;Heart;Eten;Restaurant - fast casual;null
394361;38;2024;Cornetto;Eten;Fast food - shoarma/kebab;null
394383;36;2023;Cornetto;Eten;Fast food - shoarma/kebab;null
395765;15;2023;Heart RMFK;Eten;Lunch/broodjes;null
395881;2009;2025;Solero;Shoppen food;Minimarkt/superette;Duinrell
396684;33;2025;Heart;Zorgen;Bejaardentehuis/verpleeghuis;null
396775;107;2023;Cornetto;Zorgen;Bejaardentehuis/verpleeghuis;null
396891;230;2023;Heart;Eten;Restaurant - fast casual;null
397002;98;2023;Heart;null;null;null
398206;494;2025;Solero;Eten;Fast food - snacks & frites;null
398614;106;2025;Solero;Zorgen;Ziekenhuis;null
398793;178;2024;Hertog;Eten;Mobiele verkoop;null
399233;71;2023;Cornetto;Eten;Restaurant - social dining;Procent (lid Horecapact, HPG)
399233;35;2023;Solero;Eten;Restaurant - social dining;Procent (lid Horecapact, HPG)
403968;35;2024;Solero;Eten;Fast food - snacks & frites;null
403989;102;2024;Hertog;Leisure;Dagrecreatie;null
406623;36;2023;Cornetto;Zorgen;Zorglocatie;null
406623;38;2024;Cornetto;Zorgen;Zorglocatie;null
4080489;279;2025;Heart;null;null;null
409159;36;2023;Cornetto;Werken;Overheid;Paresto
410011;66;2023;Heart;Sporten;Tennis/squash/padel;null
410190;98;2023;Heart;Sporten;Hockey;null
410213;66;2024;Heart;Drinken;Discotheek/nachtclub;null
410213;99;2025;Heart;Drinken;Discotheek/nachtclub;null
411157;151;2024;Cornetto;Eten;Restaurant - social dining;Procent (lid Horecapact, HPG)
411212;1492;2023;Cornetto;Drinken;Bar/café;null
4112381;323;2023;Ben & Jerry's;Leisure;Sauna/thermen;Xandrion
4117156;177;2023;Solero;Leisure;Speeltuin/-hal;null
4132947;141;2024;Solero;Werken;Militaire kazerne;null
4144755;24;2023;Twister;Leisure;Speeltuin/-hal;null
4173627;36;2023;Cornetto;Eten;Fast food - snacks & frites;null
4279743;198;2024;Heart;Eten;Restaurant - fast casual;La Place
4279743;301;2024;Cornetto;Eten;Restaurant - fast casual;La Place
439681;133;2023;Heart;null;null;null
454615;38;2024;Cornetto;null;null;null
4566179;99;2024;Heart;Leren;Beroepsonderwijs;Cirfood
460325;1167;2024;Cornetto;null;null;null
462244;38;2024;Cornetto;null;null;null
5170728;38;2024;Cornetto;Eten;Restaurant - social dining;null
555477;75;2024;Cornetto;Sporten;Voetbal;null
555477;66;2024;Heart;Sporten;Voetbal;null
557687;603;2024;Cornetto;Slapen;Camping/camperpark;Xandrion
559546;33;2023;Heart;Eten;Restaurant - social dining;null
559575;40;2023;Magnum;null;null;null
560619;107;2023;Cornetto;Eten;Fast food - snacks & frites;null
562013;15;2024;Heart RMFK;Leisure;Speeltuin/-hal;null
563430;33;2025;Heart;Reizen;Benzinestation;Circle K
563639;36;2023;Cornetto;null;null;null
564607;131;2023;Heart;Slapen;Bungalow-/vakantiepark;Landal Greenparks
564615;788;2023;Heart;Eten;Restaurant - fast casual;null
565386;0;2025;Heart;Eten;Lunch/broodjes;Xandrion
567240;24;2023;Twister;Eten;Fast food - snacks & frites;null
567577;38;2025;Cornetto;Eten;Fast food - snacks & frites;Sligro - Big Snack
567698;31;2023;Heart RMFK;Eten;Lunch/broodjes;null
567881;226;2024;Cornetto;null;null;null
567893;80;2023;Magnum;null;null;null
568041;99;2025;Heart;null;null;null
568295;33;2025;Heart;Leisure;Sociaal-/cultureel centrum;null
570232;38;2025;Cornetto;Werken;Hoofdkantoor;null
570561;106;2024;Solero;Zorgen;Zorglocatie;null
572988;38;2025;Cornetto;Eten;Restaurant - social dining;null
573334;66;2023;Heart;Zorgen;Zorglocatie;null
573916;11;2025;Heart;Eten;Restaurant - social dining;null
574953;15;2023;Heart RMFK;Eten;Lunch/broodjes;null
576249;33;2025;Heart;Slapen;Camping/camperpark;null
576973;38;2024;Cornetto;Eten;Fast food - snacks & frites;null
577315;35;2023;Solero;Eten;Fast food - shoarma/kebab;null
577856;35;2025;Solero;null;null;null
579881;263;2024;Heart;null;null;null
580197;940;2023;Twister;Leisure;Dagrecreatie;null
580197;1021;2025;Heart;Leisure;Dagrecreatie;null
582746;33;2025;Heart;Eten;Fast food - snacks & frites;null
584036;497;2023;Cornetto;Leisure;Bioscoop;Vue
584036;282;2024;Solero;Leisure;Bioscoop;Vue
586035;66;2024;Heart;Werken;Producent;Compass
586049;33;2024;Heart;null;null;null
586912;35;2025;Solero;Cateraars;Cateraar;null
587961;33;2023;Heart;Leren;Hoger onderwijs/universiteit;null
588497;1208;2023;Cornetto;Zorgen;Zorglocatie met maaltijdverstrekking;null
588601;604;2023;Cornetto;Cateraars;Cateraar;Albron
588762;0;2025;Heart;Eten;Restaurant - fast casual;Xandrion
590520;98;2023;Heart;Leren;Secundair onderwijs;null
591243;24;2023;Twister;null;null;null
593566;38;2024;Cornetto;Sporten;Honk-/softbal;null
596970;106;2023;Solero;null;null;null
599551;66;2025;Heart;Eten;Restaurant - fast casual;null
602077;564;2023;Solero;null;null;null
602110;71;2023;Cornetto;Eten;Fast food - snacks & frites;null
602731;71;2024;Solero;Eten;Restaurant - fast casual;null
604697;106;2023;Solero;Evenementen;Party-/zalencentrum/conferentieoord;null
608246;38;2024;Cornetto;Eten;Fast food - snacks & frites;null
610468;71;2024;Solero;Eten;Lunch/broodjes;null
610468;35;2025;Solero;Eten;Lunch/broodjes;null
6144660;35;2024;Solero;Drinken;Bar/café;null
614594;210;2025;Heart;Eten;Restaurant - social dining;Xandrion
616686;99;2025;Heart;Eten;Restaurant - social dining;null
617031;188;2025;Cornetto;Eten;Restaurant - social dining;null
618378;188;2025;Cornetto;Eten;Restaurant - social dining;null
623695;1279;2023;Cornetto;Eten;Restaurant - fast casual;La Place
625386;71;2023;Solero;Eten;Fast food - snacks & frites;null
625386;71;2024;Solero;Eten;Fast food - snacks & frites;null
626242;33;2023;Heart;null;null;null
626242;66;2025;Heart;null;null;null
626734;38;2025;Cornetto;Eten;Fast food - snacks & frites;null
627578;38;2025;Cornetto;Eten;Fast food - snacks & frites;AnyTyme
629618;332;2024;Heart;Eten;Restaurant - social dining;null
641700;377;2023;Heart;Eten;Restaurant - social dining;null
643754;107;2023;Cornetto;Eten;Fast food - snacks & frites;null
650242;33;2024;Heart;Zorgen;Bejaardentehuis/verpleeghuis;null
653043;395;2024;Heart;Slapen;Hotel/motel;Xandrion
654221;25;2023;Hertog;null;null;null
655180;640;2024;Cornetto;Zorgen;Zorglocatie;null
655285;51;2023;Hertog;Zorgen;Bejaardentehuis/verpleeghuis;null
7328400;178;2023;Cornetto;Leisure;Speeltuin/-hal;null
9065104;788;2023;Heart;Werken;Dienstverlener;null
9469603;33;2023;Heart;Eten;Restaurant - fast casual;null
9485345;99;2024;Heart;Eten;Lunch/broodjes;null
9485345;176;2024;Solero;Eten;Lunch/broodjes;null
9709078;476;2023;Heart;null;null;null
9714770;22;2023;Heart;Leisure;Biljart-/snookercentrum;null
9727685;151;2025;Cornetto;Eten;Restaurant - social dining;null
9750134;75;2024;Cornetto;Sporten;Tennis/squash/padel;null
9775077;55;2025;Heart;Eten;Restaurant - fast casual;null
9784062;11;2025;Heart;Eten;Restaurant - social dining;null
9816969;66;2023;Heart;Eten;Lunch/broodjes;null
9825127;153;2025;Hertog;Shoppen food;Minimarkt/superette;null
9828984;33;2023;Heart;Eten;Restaurant - social dining;null
9841326;75;2024;Cornetto;null;null;null
100006;197;2023;Heart;Reizen;Rondvaart-/cruise-/tourbusmaatschappij;null
100217;66;2023;Heart;Eten;Restaurant - social dining;null
10036691;66;2023;Heart;Cateraars;Cateraar;null
100439;113;2025;Cornetto;Eten;Fast food - snacks & frites;null
10047936;25;2024;Hertog;Reizen;Benzinestation;null
100646;75;2024;Cornetto;Eten;Fast food - snacks & frites;null
101076;282;2025;Solero;Leisure;Casino;Holland Casino
101183;35;2025;Solero;Eten;Fast food - snacks & frites;null
101375;33;2024;Heart;Leren;Secundair onderwijs;null
101592;33;2025;Heart;Eten;Fast food - snacks & frites;null
101852;38;2024;Cornetto;Eten;Fast food - shoarma/kebab;null
102179;24;2023;Twister;Zorgen;Ziekenhuis;Vermaat Groep
102787;75;2024;Cornetto;Eten;Fast food - snacks & frites;null
103001;107;2023;Cornetto;Grossiers;Grossier - non food;Compass
103001;106;2023;Solero;Grossiers;Grossier - non food;Compass
103138;38;2025;Cornetto;Eten;Restaurant - social dining;null
103321;106;2025;Solero;Reizen;Benzinestation;De Haan
103427;35;2025;Solero;Slapen;Hotel/motel;Van  der Valk
103607;24;2023;Twister;Drinken;Bar/café;null
103646;38;2024;Cornetto;Eten;Fast food - snacks & frites;null
103646;38;2025;Cornetto;Eten;Fast food - snacks & frites;null
103811;193;2023;Twister;Leren;Secundair onderwijs;null
103979;35;2023;Solero;Slapen;Camping/camperpark;null
104205;113;2025;Cornetto;Werken;Overheid;Compass
10430583;66;2025;Heart;Sporten;Honk-/softbal;null
104616;33;2024;Heart;Werken;Dienstverlener;null
104700;35;2024;Solero;Eten;Fast food - snacks & frites;null
105163;36;2023;Cornetto;Grossiers;Distributiecentrum;null
105282;38;2024;Cornetto;Eten;Lunch/broodjes;null
105363;36;2023;Cornetto;Eten;Restaurant - social dining;null
105511;141;2023;Solero;Reizen;Benzinestation;Gemaq
105817;106;2025;Solero;Reizen;Benzinestation;De Haan
105874;35;2023;Solero;Drinken;Bar/café;null
105948;132;2025;Heart;Slapen;Bungalow-/vakantiepark;Xandrion
106112;55;2025;Heart;Eten;Restaurant - social dining;null
106179;165;2024;Heart;Leisure;Bioscoop;Pathé
106270;35;2024;Solero;Slapen;Hotel/motel;Procent (lid Horecapact, HPG)
106348;212;2024;Solero;Zorgen;Ziekenhuis;Vermaat Groep
106492;33;2025;Heart;Slapen;Hotel/motel;null
106520;33;2024;Heart;Sporten;Golf;null
106521;40;2023;Magnum;Eten;Restaurant - social dining;null
106525;254;2025;Hertog;Eten;Restaurant - fast casual;null
106566;230;2024;Heart;Eten;Restaurant - social dining;null
106651;66;2023;Heart;Drinken;Bar/café;null
106675;52;2025;Heart;Eten;Fast food - snacks & frites;null
106706;38;2024;Cornetto;Eten;Restaurant - social dining;null
106906;24;2023;Twister;Eten;Restaurant - social dining;null
107051;106;2023;Solero;Reizen;Benzinestation;Gemaq
